"participantId","householdSize","haveKids","age","educationLevel","interestGroup","joviality","Education","Food","Recreation","Shelter","Wage","RentAdjustment","Cost_of_living","Total_Income","Total_Savings"
790,"3",TRUE,55,"Low","D",0.706306798,-76.0107591,-51.088087223,0,0,2290.373642234,0,-127.098846323,2290.373642234,2163.274795911
791,"3",TRUE,36,"HighSchoolOrCollege","G",0.865257446,-76.0107591,-65.665831941,0,0,2430.830276178,0,-141.676591041,2430.830276178,2289.153685137
792,"3",TRUE,47,"Low","D",0.972081828,-146.3957043,-36.859553273,0,0,2254.5784205997,0,-183.255257573,2254.5784205997,2071.3231630267
793,"3",TRUE,40,"HighSchoolOrCollege","I",0.695900691,-76.0107591,-60.302675609,0,0,2774.501544352,0,-136.313434709,2774.501544352,2638.188109643
794,"3",TRUE,41,"Low","B",0.818566502,-76.0107591,-47.320278104,0,0,2351.940281374,0,-123.331037204,2351.940281374,2228.60924417
795,"3",TRUE,50,"HighSchoolOrCollege","A",0.517422334,-951.57207795,-5137.315919473,-4737.261555881,-10700.4595997,30758.895277575,0,-21526.609153004,30758.895277575,9232.286124571
796,"3",TRUE,58,"HighSchoolOrCollege","F",0.430036143,-951.57207795,-3446.4868386,-5370.46664413,-10722.8800913,31407.273909161,0,-20491.40565198,31407.273909161,10915.868257181
797,"3",TRUE,30,"HighSchoolOrCollege","J",0.665923892,-1184.86568005,-3588.553305172,-8386.599336431,-10364.6655866,30852.391627865,0,-23524.683908253,30852.391627865,7327.707719612
798,"3",TRUE,36,"Bachelors","I",0.96008167,-494.06993415,-5186.58543062,-5618.665775677,-10733.8828044,41333.916135679,804.94511291,-22033.203944847,42138.861248589,20105.657303742
799,"3",TRUE,49,"HighSchoolOrCollege","E",0.992601749,-76.0107591,-66.533129192,0,0,2725.981401459,0,-142.543888292,2725.981401459,2583.437513167
800,"3",TRUE,50,"Graduate","I",0.027591944,-166.56178526,-3611.332029195,-2648.06487471,-10325.2162858,67024.60339809,0,-16751.174974965,67024.60339809,50273.428423125
801,"3",TRUE,43,"Graduate","I",0.490190335,-951.57207795,-3583.946113502,-4266.474335267,-10722.8800913,65255.157658247,0,-19524.872618019,65255.157658247,45730.285040228
802,"3",TRUE,18,"Low","J",0.493231932,-76.0107591,-65.019278538,0,0,2321.699763532,0,-141.030037638,2321.699763532,2180.669725894
803,"3",TRUE,43,"HighSchoolOrCollege","B",0.217382928,-1184.86568005,-3666.388580916,-3886.689837246,-10406.9703452,31521.386910401,0,-19144.914443412,31521.386910401,12376.472466989
804,"3",TRUE,18,"HighSchoolOrCollege","A",0.468583888,-494.06993415,-4996.951133835,-4565.302831718,-10756.7778084,30415.871348139,0,-20813.101708103,30415.871348139,9602.769640036
805,"3",TRUE,19,"HighSchoolOrCollege","I",0.328587955,-1184.86568005,-3407.743529296,-6237.768933006,-10406.9703452,31687.798354238,0,-21237.348487552,31687.798354238,10450.449866686
806,"3",TRUE,23,"Low","B",0.437718862,-76.0107591,-67.401628241,0,0,2241.910529068,0,-143.412387341,2241.910529068,2098.498141727
807,"3",TRUE,27,"HighSchoolOrCollege","F",0.033479552,-166.56178526,-3197.323189115,-2866.976425584,-10419.4244635,31575.844769468,0,-16650.285863459,31575.844769468,14925.558906009
808,"3",TRUE,56,"HighSchoolOrCollege","E",0.8452362,-146.3957043,-45.775337901,0,0,2894.002712098,0,-192.171042201,2894.002712098,2701.831669897
809,"3",TRUE,43,"HighSchoolOrCollege","B",0.457280127,-494.06993415,-5109.011412037,-3328.632394509,-10786.4043144,30787.09054365,0,-19718.118055096,30787.09054365,11068.972488554
810,"3",TRUE,46,"HighSchoolOrCollege","C",0.144875993,-166.56178526,-3499.811499672,-1902.889746739,-10438.2660993,31588.643784311,0,-16007.529130971,31588.643784311,15581.11465334
811,"3",TRUE,27,"Graduate","D",0.030335914,-1184.86568005,-3550.041993085,-4283.916750595,-10449.2751025,65344.746157058,0,-19468.09952623,65344.746157058,45876.646630828
812,"3",TRUE,44,"HighSchoolOrCollege","F",0.619525261,-494.06993415,-4769.641139992,-5374.5346101,-10786.4043144,30667.7578493306,0,-21424.649998642,30667.7578493306,9243.1078506886
813,"3",TRUE,29,"HighSchoolOrCollege","F",0.539387528,-1184.86568005,-3602.558308014,-7999.285349485,-10449.2751025,30162.031739258,0,-23235.984440049,30162.031739258,6926.047299209
814,"3",TRUE,54,"Bachelors","F",0.44174758,-494.06993415,-5283.268892865,-4805.542906758,-10786.4043144,52715.100548088,0,-21369.286048173,52715.100548088,31345.814499915
815,"3",TRUE,38,"HighSchoolOrCollege","F",0.521630433,-1184.86568005,-5283.56478213,-5374.944937919,-10450.9515383,30143.337364237,0,-22294.326938399,30143.337364237,7849.010425838
816,"3",TRUE,20,"Low","G",0.206406844,-146.3957043,-51.465545007,0,0,2445.363616403,0,-197.861249307,2445.363616403,2247.502367096
817,"3",TRUE,35,"Low","J",0.501048865,-146.3957043,-50.258025227,0,0,2267.962784819,0,-196.653729527,2267.962784819,2071.309055292
818,"3",TRUE,22,"HighSchoolOrCollege","F",0.758474429,-76.0107591,-70.638685542,0,0,2583.872837882,0,-146.649444642,2583.872837882,2437.22339324
819,"3",TRUE,18,"Graduate","C",0.283066289,-1184.86568005,-3094.9126178,-5089.837275631,-10493.3030683,64173.99034165,0,-19862.918641781,64173.99034165,44311.071699869
820,"3",TRUE,44,"Bachelors","E",0.065357535,-166.56178526,-3584.690439446,-497.252511088,-10510.4607335,53904.745232228,0,-14758.965469294,53904.745232228,39145.779762934
821,"3",TRUE,35,"HighSchoolOrCollege","H",0.053564289,-166.56178526,-3175.151541571,-2391.206664802,-10516.5514246,31496.290547345,0,-16249.471416233,31496.290547345,15246.819131112
822,"3",TRUE,57,"HighSchoolOrCollege","B",0.202769644,-166.56178526,-2985.122226364,-6686.141425967,-10532.545153,30996.148128808,0,-20370.370590591,30996.148128808,10625.777538217
823,"3",TRUE,22,"Graduate","A",0.269842118,-166.56178526,-3119.995212418,-3427.184858138,-10544.1539229,63854.76640938,0,-17257.895778716,63854.76640938,46596.870630664
824,"3",TRUE,40,"Low","E",0.904248183,-146.3957043,-59.951685167,0,0,2331.1038033326,0,-206.347389467,2331.1038033326,2124.7564138656
825,"3",TRUE,26,"HighSchoolOrCollege","H",0.780884351,-76.0107591,-74.063949283,0,0,2454.548922296,0,-150.074708383,2454.548922296,2304.474213913
826,"3",TRUE,28,"Graduate","J",0.610736625,-951.57207795,-5108.358582059,-3635.189304354,-10919.0303378,62814.5969113,0,-20614.150302163,62814.5969113,42200.446609137
827,"3",TRUE,38,"HighSchoolOrCollege","G",0.97254096,-76.0107591,-75.162978548,0,0,2692.2442641559,0,-151.173737648,2692.2442641559,2541.0705265079
828,"3",TRUE,27,"HighSchoolOrCollege","A",0.813680504,-146.3957043,-37.602400759,0,0,2748.5115373428,0,-183.998105059,2748.5115373428,2564.5134322838
829,"3",TRUE,26,"HighSchoolOrCollege","B",0.280151127,-166.56178526,-3621.56209566,-1742.007290916,-10544.1539229,31365.519139358,0,-16074.285094736,31365.519139358,15291.234044622
830,"3",TRUE,57,"Bachelors","G",0.152431791,-166.56178526,-3201.220870994,-3119.588264666,-10580.0961461,52740.280559482,0,-17067.46706702,52740.280559482,35672.813492462
831,"3",TRUE,55,"Low","H",0.60769828,-146.3957043,-68.281586927,0,0,2516.152790716,0,-214.677291227,2516.152790716,2301.475499489
832,"2",FALSE,47,"Low","G",0.249719036,0,-45.772782306,0,0,2503.555579649,0,-45.772782306,2503.555579649,2457.782797343
833,"2",FALSE,22,"HighSchoolOrCollege","D",0.139770688,0,-3215.778664796,-2701.893914675,-10580.2186542,31375.1376844115,0,-16497.891233671,31375.1376844115,14877.2464507405
834,"2",FALSE,24,"HighSchoolOrCollege","F",0.408977137,0,-67.499070399,0,0,2827.666098103,0,-67.499070399,2827.666098103,2760.167027704
835,"2",FALSE,49,"Bachelors","D",0.957400017,0,-3809.35662365,-7625.021084437,-12050.4035418,48044.757684295,0,-23484.781249887,48044.757684295,24559.976434408
836,"2",FALSE,53,"HighSchoolOrCollege","A",0.201801545,0,-3465.608119365,-6050.204834109,-10580.2186542,30814.3636064429,0,-20096.031607674,30814.3636064429,10718.3319987689
837,"2",FALSE,49,"HighSchoolOrCollege","F",0.048428984,0,-3568.247108401,-4663.825437465,-10599.3589169,30803.199922793,0,-18831.431462766,30803.199922793,11971.768460027
838,"2",FALSE,52,"Bachelors","E",0.221489156,0,-4139.306052142,-4476.910420151,-10607.8408189,52747.135281468,0,-19224.057291193,52747.135281468,33523.077990275
839,"2",FALSE,29,"Low","G",0.980908737,0,-64.603535565,0,0,2252.713961859,0,-64.603535565,2252.713961859,2188.110426294
840,"2",FALSE,47,"Bachelors","E",0.469113963,0,-5032.103484664,-5988.818125468,-10919.0303378,51799.5224464,0,-21939.951947932,51799.5224464,29859.570498468
841,"2",FALSE,57,"Graduate","G",0.655361489,0,-5142.370135683,-6211.214189299,-10919.0303378,60614.77815783,0,-22272.614662782,60614.77815783,38342.163495048
842,"2",FALSE,39,"HighSchoolOrCollege","H",0.636640992,0,-68.878275001,0,0,2427.120589001,0,-68.878275001,2427.120589001,2358.242314
843,"2",FALSE,59,"Bachelors","H",0.683850663,0,-3668.034700552,-5558.690989416,-10813.0960171,39906.6472984038,0,-20039.821707068,39906.6472984038,19866.8255913358
844,"2",FALSE,46,"Bachelors","H",0.659909909,0,-5354.767216972,-4948.037219275,-10919.0303378,52075.572578355,0,-21221.834774047,52075.572578355,30853.737804308
845,"2",FALSE,40,"HighSchoolOrCollege","G",0.234712133,0,-3530.963095272,-1150.221815541,-10626.9614139,30625.306116682,0,-15308.146324713,30625.306116682,15317.159791969
846,"2",FALSE,44,"Low","J",0.247843267,0,-50.888113294,0,0,2409.8416181358,0,-50.888113294,2409.8416181358,2358.9535048418
847,"2",FALSE,28,"HighSchoolOrCollege","H",0.948917655,0,-73.834272188,0,0,2552.384651366,0,-73.834272188,2552.384651366,2478.550379178
848,"2",FALSE,34,"Graduate","B",0.633519504,0,-5220.826834372,-4645.500382935,-10934.6254355,60938.838825168,0,-20800.952652807,60938.838825168,40137.886172361
849,"2",FALSE,30,"Bachelors","I",0.828259584,0,-3276.909977669,-8116.990046392,-10689.2141587,42234.976543752,805.61408298,-22083.114182761,43040.590626732,20957.476443971
850,"2",FALSE,57,"Bachelors","C",0.631431974,0,-3433.550108866,-6707.436178114,-10934.6254355,49593.317082899,0,-21075.61172248,49593.317082899,28517.705360419
851,"2",FALSE,19,"Graduate","D",0.677712189,0,-5479.197622918,-6492.901952824,-16611.002928,52723.877713912,0,-28583.102503742,52723.877713912,24140.77521017
852,"2",FALSE,50,"HighSchoolOrCollege","F",0.30005276,0,-3140.804270059,-5081.557495572,-10641.714473,30543.6912208337,0,-18864.076238631,30543.6912208337,11679.6149822027
853,"2",FALSE,33,"HighSchoolOrCollege","H",0.42856627,0,-62.128248689,0,0,2715.581508249,0,-62.128248689,2715.581508249,2653.45325956
854,"2",FALSE,28,"Bachelors","B",0.042899175,0,-3534.105661102,-5143.454779839,-10645.5240905,51972.229641199,0,-19323.084531441,51972.229641199,32649.145109758
855,"2",FALSE,56,"HighSchoolOrCollege","A",0.547588054,0,-61.821437756,0,0,2705.9676101,0,-61.821437756,2705.9676101,2644.146172344
856,"2",FALSE,38,"HighSchoolOrCollege","J",0.370060753,0,-44.748526296,0,0,2647.710360458,0,-44.748526296,2647.710360458,2602.961834162
857,"2",FALSE,57,"Bachelors","H",0.853049624,0,-5446.262206564,-7165.42006266,-11338.7734928,39942.526844325,0,-23950.455762024,39942.526844325,15992.071082301
858,"2",FALSE,31,"HighSchoolOrCollege","J",0.87924161,0,-71.359326185,0,0,2349.0950797578,0,-71.359326185,2349.0950797578,2277.7357535728
859,"2",FALSE,60,"HighSchoolOrCollege","B",0.7135266,0,-47.495590147,0,0,2826.8390114059,0,-47.495590147,2826.8390114059,2779.3434212589
860,"2",FALSE,29,"HighSchoolOrCollege","D",0.839802108,0,-81.044269932,0,0,2374.230213181,0,-81.044269932,2374.230213181,2293.185943249
861,"2",FALSE,59,"Bachelors","H",0.332054621,0,-5317.640795923,-1929.312532399,-10934.6254355,49894.30495098,0,-18181.578763822,49894.30495098,31712.726187158
862,"2",FALSE,53,"HighSchoolOrCollege","H",0.997604884,0,-71.262093418,0,0,2425.610413614,0,-71.262093418,2425.610413614,2354.348320196
863,"2",FALSE,59,"Bachelors","F",0.807449064,0,-5466.711679834,-5149.139501119,-16611.002928,47991.929299642,0,-27226.854108953,47991.929299642,20765.075190689
864,"2",FALSE,49,"HighSchoolOrCollege","I",0.416211045,0,-68.095389859,0,0,2402.73630579,0,-68.095389859,2402.73630579,2334.640915931
865,"2",FALSE,39,"HighSchoolOrCollege","F",0.115098336,0,-3657.548257412,-4552.879791255,-10657.8036409,30384.770283605,0,-18868.231689567,30384.770283605,11516.538594038
866,"2",FALSE,42,"Bachelors","I",0.997670843,0,-6637.756050197,-6031.946683045,-14686.631258,43431.786669365,0,-27356.333991242,43431.786669365,16075.452678123
867,"2",FALSE,35,"HighSchoolOrCollege","H",0.709526793,0,-44.748526296,0,0,2541.035280148,0,-44.748526296,2541.035280148,2496.286753852
868,"2",FALSE,51,"HighSchoolOrCollege","I",0.38081745,0,-3307.527238663,-5536.696366504,-9921.6406074,47971.996204648,0,-18765.864212567,47971.996204648,29206.131992081
869,"2",FALSE,53,"Graduate","I",0.495487226,0,-5293.198163692,-3112.059637769,-10934.6254355,61728.735275177,0,-19339.883236961,61728.735275177,42388.852038216
870,"2",FALSE,32,"Bachelors","F",0.820903516,0,-5271.558247872,-7021.647975958,-11638.879902,41330.379673654,0,-23932.08612583,41330.379673654,17398.293547824
871,"2",FALSE,48,"Graduate","I",0.067887485,0,-3311.107633248,-2690.84253343,-10657.8036409,62002.23860135,0,-16659.753807578,62002.23860135,45342.484793772
872,"2",FALSE,37,"HighSchoolOrCollege","C",0.928387676,0,-46.355871176,0,0,2391.48415226,0,-46.355871176,2391.48415226,2345.128281084
873,"2",FALSE,58,"Bachelors","J",0.282834314,0,-3669.662483017,-4635.23477881,-10657.8036409,51402.421666003,0,-18962.700902727,51402.421666003,32439.720763276
874,"2",FALSE,55,"Graduate","F",0.891019925,0,-3885.882556686,-7006.40593065,-16613.871482,46902.029883557,0,-27506.159969336,46902.029883557,19395.869914221
875,"2",FALSE,35,"HighSchoolOrCollege","B",0.535316197,0,-34.818357768,0,0,2642.397464892,0,-34.818357768,2642.397464892,2607.579107124
876,"2",FALSE,60,"HighSchoolOrCollege","F",0.289402134,0,-50.028073579,0,0,2495.19546172,0,-50.028073579,2495.19546172,2445.167388141
877,"2",FALSE,24,"Bachelors","J",0.573668238,0,-5290.371912312,-4333.926474979,-11094.6870593,49879.964618811,0,-20718.985446591,49879.964618811,29160.97917222
878,"2",FALSE,40,"Bachelors","J",0.337456142,0,-5328.513631742,-3800.886285273,-11094.6870593,48565.067158966,0,-20224.086976315,48565.067158966,28340.980182651
879,"2",FALSE,53,"Bachelors","A",0.353813394,0,-3465.388750957,-5391.491052655,-11094.6870593,48708.6520091245,0,-19951.566862912,48708.6520091245,28757.0851462125
880,"2",FALSE,49,"Bachelors","J",0.021946709,0,-3254.336780822,-4407.495239221,-10675.1981349,49065.7016451631,0,-18337.030154943,49065.7016451631,30728.6714902201
881,"2",FALSE,53,"Bachelors","C",0.889292896,0,-5076.871644738,-6665.575453637,-11578.9892556,44324.104796247,0,-23321.436353975,44324.104796247,21002.668442272
882,"2",FALSE,44,"Graduate","G",0.20389365,0,-3394.723050669,-3542.592730645,-10682.1664079,60087.42565065,0,-17619.482189214,60087.42565065,42467.943461436
883,"2",FALSE,43,"HighSchoolOrCollege","A",0.020957045,0,-52.616133507,0,0,2740.739467032,0,-52.616133507,2740.739467032,2688.123333525
884,"2",FALSE,51,"Low","A",0.384062608,0,-67.415003543,0,0,2581.405059999,0,-67.415003543,2581.405059999,2513.990056456
885,"2",FALSE,60,"HighSchoolOrCollege","E",0.280787048,0,-50.028073579,0,0,2625.9991831223,0,-50.028073579,2625.9991831223,2575.9711095433
886,"2",FALSE,28,"HighSchoolOrCollege","I",0.550077037,0,-69.358615847,0,0,2598.395149884,0,-69.358615847,2598.395149884,2529.036534037
887,"2",FALSE,22,"HighSchoolOrCollege","C",0.983190272,0,-74.286177338,0,0,2557.268144588,0,-74.286177338,2557.268144588,2482.98196725
888,"2",FALSE,31,"Graduate","B",0.643407835,0,-3512.475838589,-6599.474224396,-11111.8645222,60355.215766721,0,-21223.814585185,60355.215766721,39131.401181536
889,"2",FALSE,19,"Bachelors","A",0.126644557,0,-3536.887108396,-771.08240727,-10698.9736308,50200.373121447,0,-15006.943146466,50200.373121447,35193.429974981
890,"2",FALSE,21,"Graduate","G",0.875200368,0,-5314.779886756,-6521.707187307,-17050.650864,55090.113692506,0,-28887.137938063,55090.113692506,26202.975754443
891,"2",FALSE,28,"Graduate","G",0.554827306,0,-4810.838391346,-4817.000942039,-11111.8645222,58258.353813552,0,-20739.703855585,58258.353813552,37518.649957967
892,"2",FALSE,46,"HighSchoolOrCollege","H",0.03022743,0,-37.377670547,0,0,2924.8703267989,0,-37.377670547,2924.8703267989,2887.4926562519
893,"2",FALSE,46,"Graduate","F",0.540411016,0,-5312.674275216,-5602.96625052,-11202.4121807,52217.641266924,0,-22118.052706436,52217.641266924,30099.588560488
894,"2",FALSE,44,"Bachelors","D",0.550025961,0,-5268.682818309,-4918.362599667,-11202.4121807,45209.863134736,0,-21389.457598676,45209.863134736,23820.40553606
895,"2",FALSE,40,"Bachelors","A",0.628664697,0,-3533.745995436,-5689.856874043,-11254.880117,43978.039347006,0,-20478.482986479,43978.039347006,23499.556360527
896,"2",FALSE,28,"HighSchoolOrCollege","B",0.692154335,0,-52.142317714,0,0,2749.175946002,0,-52.142317714,2749.175946002,2697.033628288
897,"2",FALSE,50,"HighSchoolOrCollege","B",0.385248792,0,-50.607250063,0,0,2530.9966855283,0,-50.607250063,2530.9966855283,2480.3894354653
898,"2",FALSE,60,"Graduate","J",0.486920328,0,-5299.456510337,-3680.577365053,-11319.9598928,49558.443430823,0,-20299.99376819,49558.443430823,29258.449662633
899,"2",FALSE,59,"Graduate","B",0.544405537,0,-3677.817720044,-5939.930961704,-11319.9598928,49248.416570617,0,-20937.708574548,49248.416570617,28310.707996069
900,"2",FALSE,60,"HighSchoolOrCollege","D",0.89356989,0,-66.518415722,0,0,2619.185537087,0,-66.518415722,2619.185537087,2552.667121365
901,"2",FALSE,37,"HighSchoolOrCollege","F",0.480241663,0,-45.301860786,0,0,2434.0768674909,0,-45.301860786,2434.0768674909,2388.7750067049
902,"2",FALSE,27,"HighSchoolOrCollege","E",0.063125207,0,-51.045210727,0,0,2533.489155957,0,-51.045210727,2533.489155957,2482.44394523
903,"2",FALSE,23,"Bachelors","G",0.210131243,0,-3674.892230361,-3273.589497477,-10706.9179438,48765.6659445567,0,-17655.399671638,48765.6659445567,31110.2662729187
904,"2",FALSE,59,"Bachelors","B",0.161994033,0,-3362.154644529,-3999.57873769,-10713.8616897,48886.311750447,0,-18075.595071919,48886.311750447,30810.716678528
905,"2",FALSE,50,"Bachelors","J",0.533005979,0,-5330.932517063,-3888.826872456,-11336.3055533,43525.675044911,0,-20556.064942819,43525.675044911,22969.610102092
906,"2",FALSE,22,"Bachelors","E",0.930669564,0,-5449.677316904,-6588.583551972,-10813.0960171,31615.164843876,0,-22851.356885976,31615.164843876,8763.8079579
907,"2",FALSE,31,"HighSchoolOrCollege","F",0.632828416,0,-56.937049519,0,0,2468.374570373,0,-56.937049519,2468.374570373,2411.437520854
908,"2",FALSE,29,"Bachelors","I",0.598767089,0,-5205.28360782,-3577.750108038,-11336.3055533,43757.885632173,0,-20119.339269158,43757.885632173,23638.546363015
909,"2",FALSE,44,"HighSchoolOrCollege","I",0.014316555,0,-51.402724003,0,0,2774.96384436,0,-51.402724003,2774.96384436,2723.561120357
910,"2",FALSE,41,"Bachelors","D",0.652990074,0,-3655.788593617,-6614.590173591,-11336.3055533,42462.400169978,0,-21606.684320508,42462.400169978,20855.71584947
911,"2",FALSE,50,"HighSchoolOrCollege","C",0.303588097,0,-42.214373369,0,0,2667.387888708,0,-42.214373369,2667.387888708,2625.173515339
912,"2",FALSE,28,"Graduate","H",0.933377794,0,-5526.273661129,-6709.848738664,-14755.370604,45946.223559467,0,-26991.493003793,45946.223559467,18954.730555674
913,"2",FALSE,55,"Bachelors","J",0.000265,0,-3294.53682405,-2333.853665532,-10713.8616897,48515.6564807921,0,-16342.252179282,48515.6564807921,32173.4043015101
914,"2",FALSE,44,"Graduate","D",0.405713393,0,-3096.118282783,-4999.853774955,-10777.4155385,59164.948072778,0,-18873.387596238,59164.948072778,40291.56047654
915,"2",FALSE,40,"Bachelors","B",0.992351674,0,-5593.237711088,-6938.894920266,-12139.6657902,35998.982232807,0,-24671.798421554,35998.982232807,11327.183811253
916,"2",FALSE,38,"Bachelors","D",0.784906863,0,-5554.413632079,-5962.148303883,-12314.8034371,42255.505024063,2412.84819383,-23831.365373062,44668.353217893,20836.987844831
917,"2",FALSE,32,"Bachelors","G",0.431612119,0,-5335.339568315,-5392.217482646,-11336.3055533,42822.069543554,0,-22063.862604261,42822.069543554,20758.206939293
918,"2",FALSE,33,"Graduate","A",0.230593991,0,-3050.140063758,-6105.303731734,-10728.2326775,52370.916243355,0,-19883.676472992,52370.916243355,32487.239770363
919,"2",FALSE,56,"HighSchoolOrCollege","C",0.283020728,0,-42.279129672,0,0,2535.581014144,0,-42.279129672,2535.581014144,2493.301884472
920,"2",FALSE,52,"HighSchoolOrCollege","J",0.96153717,0,-45.899789061,0,0,2655.0152903023,0,-45.899789061,2655.0152903023,2609.1155012413
921,"2",FALSE,52,"Bachelors","G",0.931029947,0,-3498.985587087,-7269.33096298,-11338.7734928,40267.564730976,0,-22107.090042867,40267.564730976,18160.474688109
922,"2",FALSE,55,"Bachelors","A",0.046984156,0,-3026.402565953,-3651.502404579,-10728.2326775,48842.537020794,0,-17406.137648032,48842.537020794,31436.399372762
923,"2",FALSE,55,"HighSchoolOrCollege","E",0.8563378,0,-48.288553859,0,0,2396.3862562726,0,-48.288553859,2396.3862562726,2348.0977024136
924,"2",FALSE,31,"HighSchoolOrCollege","H",0.275547256,0,-48.420728699,0,0,2844.4555550633,0,-48.420728699,2844.4555550633,2796.0348263643
925,"2",FALSE,42,"HighSchoolOrCollege","J",0.132602239,0,-53.113495632,0,0,2660.155605745,0,-53.113495632,2660.155605745,2607.042110113
926,"1",FALSE,57,"HighSchoolOrCollege","A",0.185717667,0,-3254.464441364,-60.16579619,-4030.5320132,28970.104942392,287.89514382,-7345.162250754,29258.000086212,21912.837835458
927,"1",FALSE,58,"Bachelors","D",0.093249599,0,-3389.379833608,-50.00951716,-3838.6019174,48254.449163519,95.96504794,-7277.991268168,48350.414211459,41072.422943291
928,"1",FALSE,20,"Bachelors","G",0.445184451,0,-4969.979088348,-4134.816634137,-5322.0706955,42129.279202909,0,-14426.866417985,42129.279202909,27702.412784924
929,"1",FALSE,43,"HighSchoolOrCollege","E",0.777990984,0,-5442.553588632,-5262.645467677,-7659.2763455,23305.681903213,0,-18364.475401809,23305.681903213,4941.206501404
930,"1",FALSE,41,"HighSchoolOrCollege","F",0.203002706,0,-3302.815168086,-152.541380516,-3742.6368694,28636.9191516,0,-7197.993418002,28636.9191516,21438.925733598
931,"1",FALSE,30,"HighSchoolOrCollege","I",0.88226691,0,-6175.760752866,-4655.634007449,-8311.79076,25181.029053874,0,-19143.185520315,25181.029053874,6037.843533559
932,"1",FALSE,23,"HighSchoolOrCollege","J",0.522667054,0,-4996.710925738,-5125.134735354,-5322.0706955,26630.2136354,0,-15443.916356592,26630.2136354,11186.297278808
933,"1",FALSE,53,"HighSchoolOrCollege","D",0.097293702,0,-3538.295263982,-4434.881099389,-5350.2298005,28848.117493695,0,-13323.406163871,28848.117493695,15524.711329824
934,"1",FALSE,42,"Graduate","B",0.536881382,0,-4988.851627708,-5253.733983666,-5456.4765515,53154.8187558543,0,-15699.062162874,53154.8187558543,37455.7565929803
935,"1",FALSE,42,"HighSchoolOrCollege","D",0.441937538,0,-5241.692426479,-6202.401204208,-5350.2298005,26047.738256379,0,-16794.323431187,26047.738256379,9253.414825192
936,"1",FALSE,33,"Bachelors","F",0.235105787,0,-3543.093929717,-4462.177540257,-5378.3889042,47508.16616228,0,-13383.660374174,47508.16616228,34124.505788106
937,"1",FALSE,44,"Bachelors","C",0.240105908,0,-3566.676965425,-4248.056069839,-5378.3889042,47105.835543521,0,-13193.121939464,47105.835543521,33912.713604057
938,"1",FALSE,60,"HighSchoolOrCollege","F",0.679262409,0,-3814.517250869,-7594.342900534,-6027.9903086,22938.5261871,0,-17436.850460003,22938.5261871,5501.675727097
939,"1",FALSE,35,"Low","J",0.880292697,0,-3988.826630006,-8414.088345056,-7602.9581368,23153.1470578,0,-20005.873111862,23153.1470578,3147.273945938
940,"1",FALSE,34,"Bachelors","D",0.807027625,0,-5327.042871266,-3078.049218991,-6536.7431178,36138.56036694,466.91022268,-14941.835208057,36605.47058962,21663.635381563
941,"1",FALSE,50,"Bachelors","J",0.840828509,0,-3791.39002995,-6805.002225475,-7659.2763455,39979.834471898,0,-18255.668600925,39979.834471898,21724.165870973
942,"1",FALSE,48,"Bachelors","I",0.715480626,0,-6077.303388873,-4885.776179261,-7856.3900753,26504.405170822,0,-18819.469643434,26504.405170822,7684.935527388
943,"1",FALSE,50,"Bachelors","H",0.449546034,0,-3425.350334504,-5260.928995606,-5547.343529,41075.2651490791,0,-14233.62285911,41075.2651490791,26841.6422899691
944,"1",FALSE,48,"Graduate","B",0.660069967,0,-3644.750081038,-5877.514125343,-8166.883205,38032.4617354879,0,-17689.147411381,38032.4617354879,20343.3143241069
945,"1",FALSE,21,"Bachelors","A",0.819895146,0,-6599.740019746,-4925.963903599,-7985.5335521,36660.52665488,0,-19511.237475445,36660.52665488,17149.289179435
946,"1",FALSE,60,"HighSchoolOrCollege","J",0.010975349,0,-4216.421678026,-19.56312051,-6069.8328951,28496.79846308,0,-10305.817693636,28496.79846308,18190.980769444
947,"1",FALSE,41,"HighSchoolOrCollege","J",0.116646459,0,-3154.965995245,-5538.004654011,-5456.4765515,28660.033376622,0,-14149.447200756,28660.033376622,14510.586175866
948,"1",FALSE,26,"Graduate","E",0.880591759,0,-5118.283112166,-5773.19987108,-8591.4397946,35726.018550098,0,-19482.922777846,35726.018550098,16243.095772252
949,"1",FALSE,19,"HighSchoolOrCollege","A",0.380395715,0,-3310.952908381,-5661.572017877,-5547.343529,26124.433291372,0,-14519.868455258,26124.433291372,11604.564836114
950,"1",FALSE,27,"Bachelors","H",0.131920315,0,-3607.117520261,-1247.382714647,-5456.4765515,47073.215292668,0,-10310.976786408,47073.215292668,36762.23850626
951,"1",FALSE,25,"Bachelors","E",0.932155545,0,-5428.709348159,-6875.031641839,-8926.4360341,28861.408684576,0,-21230.177024098,28861.408684576,7631.231660478
952,"1",FALSE,27,"HighSchoolOrCollege","B",0.148548085,0,-3178.25573122,-4651.758185642,-5456.4765515,28530.738483487,0,-13286.490468362,28530.738483487,15244.248015125
953,"1",FALSE,45,"Graduate","G",0.846871205,0,-4639.181868552,-5897.916883442,-8591.4397946,30262.477564473,0,-19128.538546594,30262.477564473,11133.939017879
954,"1",FALSE,41,"Bachelors","F",0.556397418,0,-5016.994097006,-5332.730332666,-5547.343529,40086.53714479,0,-15897.067958672,40086.53714479,24189.469186118
955,"1",FALSE,42,"Graduate","A",0.305318637,0,-3238.103694951,-3164.069927633,-5456.4765515,52062.4413376207,0,-11858.650174084,52062.4413376207,40203.7911635367
